1.186.0.0-1.186.255.255 , 000 , ASN8075 Microsoft_Azure
2.58.103.0-2.58.103.255 , 000 , ASN8075 Microsoft_Azure
4.144.0.0-4.159.255.255 , 000 , ASN8075 Microsoft_Azure
4.160.0.0-4.175.255.255 , 000 , ASN8075 Microsoft_Azure
4.176.0.0-4.191.255.255 , 000 , ASN8075 Microsoft_Azure
4.192.0.0-4.207.255.255 , 000 , ASN8075 Microsoft_Azure
4.208.0.0-4.223.255.255 , 000 , ASN8075 Microsoft_Azure
4.224.0.0-4.239.255.255 , 000 , ASN8075 Microsoft_Azure
4.240.0.0-4.255.255.255 , 000 , ASN8075 Microsoft_Azure
5.23.34.0-5.23.34.255 , 000 , ASN8075 Microsoft_Azure
9.141.0.0-9.141.255.255 , 000 , ASN8075 Microsoft_Azure
9.145.0.0-9.145.255.255 , 000 , ASN8075 Microsoft_Azure
9.146.0.0-9.146.255.255 , 000 , ASN8075 Microsoft_Azure
9.160.0.0-9.160.255.255 , 000 , ASN8075 Microsoft_Azure
9.163.0.0-9.163.255.255 , 000 , ASN8075 Microsoft_Azure
9.169.0.0-9.169.255.255 , 000 , ASN8075 Microsoft_Azure
9.205.0.0-9.205.255.255 , 000 , ASN8075 Microsoft_Azure
9.223.0.0-9.223.255.255 , 000 , ASN8075 Microsoft_Azure
9.234.0.0-9.235.255.255 , 000 , ASN8075 Microsoft_Azure
13.64.0.0-13.95.255.255 , 000 , ASN8075 Microsoft_Azure
13.104.0.0-13.107.255.255 , 000 , ASN8075 Microsoft_Azure
13.107.14.0-13.107.14.255 , 000 , ASN8075 Microsoft_Azure
13.254.0.0-13.254.0.255 , 000 , ASN8075 Microsoft_Azure
13.254.4.0-13.254.4.255 , 000 , ASN8075 Microsoft_Azure
13.254.64.0-13.254.64.255 , 000 , ASN8075 Microsoft_Azure
20.0.0.0-20.31.255.255 , 000 , ASN8075 Microsoft_Azure
20.33.0.0-20.33.255.255 , 000 , ASN8075 Microsoft_Azure
20.36.0.0-20.39.255.255 , 000 , ASN8075 Microsoft_Azure
20.40.0.0-20.47.255.255 , 000 , ASN8075 Microsoft_Azure
20.45.128.0-20.45.143.255 , 000 , ASN8075 Microsoft_Azure
20.46.144.0-20.46.159.255 , 000 , ASN8075 Microsoft_Azure
20.46.192.0-20.46.223.255 , 000 , ASN8075 Microsoft_Azure
20.48.0.0-20.63.255.255 , 000 , ASN8075 Microsoft_Azure
20.64.0.0-20.127.255.255 , 000 , ASN8075 Microsoft_Azure
20.135.0.0-20.135.255.255 , 000 , ASN8075 Microsoft_Azure
20.136.0.0-20.136.127.255 , 000 , ASN8075 Microsoft_Azure
20.143.0.0-20.143.255.255 , 000 , ASN8075 Microsoft_Azure
20.150.0.0-20.151.255.255 , 000 , ASN8075 Microsoft_Azure
20.152.0.0-20.152.255.255 , 000 , ASN8075 Microsoft_Azure
20.153.0.0-20.153.255.255 , 000 , ASN8075 Microsoft_Azure
20.157.0.0-20.157.255.255 , 000 , ASN8075 Microsoft_Azure
20.160.0.0-20.175.255.255 , 000 , ASN8075 Microsoft_Azure
20.184.0.0-20.191.255.255 , 000 , ASN8075 Microsoft_Azure
20.192.0.0-20.255.255.255 , 000 , ASN8075 Microsoft_Azure
23.96.0.0-23.99.255.255 , 000 , ASN8075 Microsoft_Azure
23.100.0.0-23.101.255.255 , 000 , ASN8075 Microsoft_Azure
23.102.0.0-23.102.255.255 , 000 , ASN8075 Microsoft_Azure
23.103.64.0-23.103.127.255 , 000 , ASN8075 Microsoft_Azure
23.103.128.0-23.103.255.255 , 000 , ASN8075 Microsoft_Azure
23.103.160.0-23.103.175.255 , 000 , ASN8075 Microsoft_Azure
23.154.88.0-23.154.88.255 , 000 , ASN8075 Microsoft_Azure
31.56.106.0-31.56.106.255 , 000 , ASN8075 Microsoft_Azure
37.228.121.0-37.228.121.255 , 000 , ASN8075 Microsoft_Azure
37.228.126.0-37.228.126.255 , 000 , ASN8075 Microsoft_Azure
40.47.0.0-40.47.255.255 , 000 , ASN8075 Microsoft_Azure
40.64.0.0-40.65.255.255 , 000 , ASN8075 Microsoft_Azure
40.66.0.0-40.66.127.255 , 000 , ASN8075 Microsoft_Azure
40.67.0.0-40.67.255.255 , 000 , ASN8075 Microsoft_Azure
40.68.0.0-40.71.255.255 , 000 , ASN8075 Microsoft_Azure
40.74.0.0-40.75.255.255 , 000 , ASN8075 Microsoft_Azure
40.76.0.0-40.79.255.255 , 000 , ASN8075 Microsoft_Azure
40.80.0.0-40.95.255.255 , 000 , ASN8075 Microsoft_Azure
