1.48.0.0-1.49.255.255 , 000 , ASN4134 China_Telecom
1.50.0.0-1.50.255.255 , 000 , ASN4134 China_Telecom
1.68.0.0-1.71.255.255 , 000 , ASN4134 China_Telecom
1.71.188.0-1.71.188.255 , 000 , ASN4134 China_Telecom
1.80.0.0-1.87.255.255 , 000 , ASN4134 China_Telecom
1.180.0.0-1.183.255.255 , 000 , ASN4134 China_Telecom
1.192.0.0-1.199.255.255 , 000 , ASN4134 China_Telecom
1.204.0.0-1.207.255.255 , 000 , ASN4134 China_Telecom
14.16.0.0-14.31.255.255 , 000 , ASN4134 China_Telecom
14.104.0.0-14.111.255.255 , 000 , ASN4134 China_Telecom
14.112.0.0-14.127.255.255 , 000 , ASN4134 China_Telecom
14.134.0.0-14.135.255.255 , 000 , ASN4134 China_Telecom
14.144.0.0-14.159.255.255 , 000 , ASN4134 China_Telecom
14.208.0.0-14.223.255.255 , 000 , ASN4134 China_Telecom
27.16.0.0-27.31.255.255 , 000 , ASN4134 China_Telecom
27.128.0.0-27.129.255.255 , 000 , ASN4134 China_Telecom
27.148.0.0-27.151.255.255 , 000 , ASN4134 China_Telecom
27.152.0.0-27.159.255.255 , 000 , ASN4134 China_Telecom
27.184.0.0-27.191.255.255 , 000 , ASN4134 China_Telecom
27.224.0.0-27.227.255.255 , 000 , ASN4134 China_Telecom
36.1.0.0-36.1.255.255 , 000 , ASN4134 China_Telecom
36.4.0.0-36.7.255.255 , 000 , ASN4134 China_Telecom
36.16.0.0-36.31.255.255 , 000 , ASN4134 China_Telecom
36.40.0.0-36.43.255.255 , 000 , ASN4134 China_Telecom
36.44.0.0-36.45.255.255 , 000 , ASN4134 China_Telecom
36.46.0.0-36.46.255.255 , 000 , ASN4134 China_Telecom
36.47.0.0-36.47.255.255 , 000 , ASN4134 China_Telecom
36.48.0.0-36.48.255.255 , 000 , ASN4134 China_Telecom
36.49.0.0-36.49.255.255 , 000 , ASN4134 China_Telecom
36.49.90.0-36.49.90.255 , 000 , ASN4134 China_Telecom
36.56.0.0-36.59.255.255 , 000 , ASN4134 China_Telecom
36.60.0.0-36.61.255.255 , 000 , ASN4134 China_Telecom
36.62.0.0-36.63.255.255 , 000 , ASN4134 China_Telecom
36.96.0.0-36.96.255.255 , 000 , ASN4134 China_Telecom
36.97.0.0-36.97.255.255 , 000 , ASN4134 China_Telecom
36.98.0.0-36.98.255.255 , 000 , ASN4134 China_Telecom
36.99.0.0-36.99.255.255 , 000 , ASN4134 China_Telecom
36.100.0.0-36.100.255.255 , 000 , ASN4134 China_Telecom
36.101.0.0-36.101.255.255 , 000 , ASN4134 China_Telecom
36.102.0.0-36.102.255.255 , 000 , ASN4134 China_Telecom
36.103.0.0-36.103.255.255 , 000 , ASN4134 China_Telecom
36.104.0.0-36.104.255.255 , 000 , ASN4134 China_Telecom
36.105.0.0-36.105.255.255 , 000 , ASN4134 China_Telecom
36.106.0.0-36.106.255.255 , 000 , ASN4134 China_Telecom
36.107.0.0-36.107.255.255 , 000 , ASN4134 China_Telecom
36.108.0.0-36.108.255.255 , 000 , ASN4134 China_Telecom
36.109.0.0-36.109.255.255 , 000 , ASN4134 China_Telecom
36.111.0.0-36.111.255.255 , 000 , ASN4134 China_Telecom
36.111.72.0-36.111.79.255 , 000 , ASN4134 China_Telecom
36.113.0.0-36.113.255.255 , 000 , ASN4134 China_Telecom
42.88.0.0-42.89.255.255 , 000 , ASN4134 China_Telecom
42.90.0.0-42.91.255.255 , 000 , ASN4134 China_Telecom
42.92.0.0-42.93.255.255 , 000 , ASN4134 China_Telecom
42.94.0.0-42.94.255.255 , 000 , ASN4134 China_Telecom
42.95.0.0-42.95.255.255 , 000 , ASN4134 China_Telecom
42.97.0.0-42.97.255.255 , 000 , ASN4134 China_Telecom
42.99.0.0-42.99.63.255 , 000 , ASN4134 China_Telecom
42.100.0.0-42.101.255.255 , 000 , ASN4134 China_Telecom
42.102.0.0-42.102.255.255 , 000 , ASN4134 China_Telecom
42.103.0.0-42.103.255.255 , 000 , ASN4134 China_Telecom
42.184.0.0-42.184.255.255 , 000 , ASN4134 China_Telecom
42.185.0.0-42.185.255.255 , 000 , ASN4134 China_Telecom
42.202.0.0-42.203.255.255 , 000 , ASN4134 China_Telecom
42.242.0.0-42.243.255.255 , 000 , ASN4134 China_Telecom
42.248.0.0-42.249.255.255 , 000 , ASN4134 China_Telecom
49.64.0.0-49.95.255.255 , 000 , ASN4134 China_Telecom
49.90.0.0-49.91.255.255 , 000 , ASN4134 China_Telecom
49.112.0.0-49.119.255.255 , 000 , ASN4134 China_Telecom
58.42.0.0-58.42.255.255 , 000 , ASN4134 China_Telecom
58.43.0.0-58.43.255.255 , 000 , ASN4134 China_Telecom
58.44.0.0-58.47.255.255 , 000 , ASN4134 China_Telecom
58.48.0.0-58.55.255.255 , 000 , ASN4134 China_Telecom
58.53.216.0-58.53.216.255 , 000 , ASN4134 China_Telecom
58.56.0.0-58.57.255.255 , 000 , ASN4134 China_Telecom
58.56.118.0-58.56.118.255 , 000 , ASN4134 China_Telecom
58.58.0.0-58.58.255.255 , 000 , ASN4134 China_Telecom
58.59.0.0-58.59.127.255 , 000 , ASN4134 China_Telecom
58.59.128.0-58.59.255.255 , 000 , ASN4134 China_Telecom
58.59.222.0-58.59.222.255 , 000 , ASN4134 China_Telecom
58.60.0.0-58.63.255.255 , 000 , ASN4134 China_Telecom
58.99.128.0-58.99.255.255 , 000 , ASN4134 China_Telecom
58.208.0.0-58.223.255.255 , 000 , ASN4134 China_Telecom
59.32.0.0-59.39.255.255 , 000 , ASN4134 China_Telecom
59.40.0.0-59.41.255.255 , 000 , ASN4134 China_Telecom
59.42.0.0-59.42.255.255 , 000 , ASN4134 China_Telecom
59.44.0.0-59.47.255.255 , 000 , ASN4134 China_Telecom
59.48.0.0-59.48.255.255 , 000 , ASN4134 China_Telecom
59.49.0.0-59.49.127.255 , 000 , ASN4134 China_Telecom
59.49.128.0-59.49.255.255 , 000 , ASN4134 China_Telecom
59.50.0.0-59.50.255.255 , 000 , ASN4134 China_Telecom
59.51.0.0-59.51.127.255 , 000 , ASN4134 China_Telecom
59.51.128.0-59.51.255.255 , 000 , ASN4134 China_Telecom
59.52.0.0-59.55.255.255 , 000 , ASN4134 China_Telecom
59.56.0.0-59.59.255.255 , 000 , ASN4134 China_Telecom
59.60.0.0-59.61.255.255 , 000 , ASN4134 China_Telecom
59.62.0.0-59.63.255.255 , 000 , ASN4134 China_Telecom
59.172.0.0-59.175.255.255 , 000 , ASN4134 China_Telecom
60.160.0.0-60.161.255.255 , 000 , ASN4134 China_Telecom
60.162.0.0-60.163.255.255 , 000 , ASN4134 China_Telecom
60.164.0.0-60.165.255.255 , 000 , ASN4134 China_Telecom
60.166.0.0-60.167.255.255 , 000 , ASN4134 China_Telecom
60.168.0.0-60.175.255.255 , 000 , ASN4134 China_Telecom
60.168.111.0-60.168.111.255 , 000 , ASN4134 China_Telecom
60.176.0.0-60.191.255.255 , 000 , ASN4134 China_Telecom
60.235.0.0-60.235.255.255 , 000 , ASN4134 China_Telecom
61.128.0.0-61.128.127.255 , 000 , ASN4134 China_Telecom
61.128.128.0-61.128.255.255 , 000 , ASN4134 China_Telecom
61.130.0.0-61.130.255.255 , 000 , ASN4134 China_Telecom
61.131.0.0-61.131.127.255 , 000 , ASN4134 China_Telecom
61.131.128.0-61.131.255.255 , 000 , ASN4134 China_Telecom
61.132.0.0-61.132.127.255 , 000 , ASN4134 China_Telecom
61.132.128.0-61.132.255.255 , 000 , ASN4134 China_Telecom
61.133.128.0-61.133.191.255 , 000 , ASN4134 China_Telecom
61.133.192.0-61.133.223.255 , 000 , ASN4134 China_Telecom
61.133.224.0-61.133.255.255 , 000 , ASN4134 China_Telecom
